EmployeeID,Department,Designation,Experience,CollegeTier,Salary
4387,Sales,Analyst,15,Tier 1,1504228
4388,Operations,Associate,2,Tier 1,676821
4389,Support,Associate,17,Tier 1,1795568
4390,Finance,Intern,5,Tier 2,527766
4391,IT,Associate,0,Tier 1,520580
4392,Operations,Associate,9,Tier 3,930858
4393,Support,Senior Dev,5,Tier 1,1098071
4394,HR,Director,11,Tier 2,2040931
4395,IT,Director,12,Tier 3,1891040
4396,Marketing,Manager,7,Tier 3,1325321
4397,Support,Senior Dev,19,Tier 1,2158186
4398,IT,Analyst,11,Tier 1,1190710
4399,Support,Intern,11,Tier 2,921057
4400,Marketing,Associate,13,Tier 3,1169157
4401,Finance,Associate,4,Tier 3,659544
4402,Support,Lead,10,Tier 3,1275188
4403,Sales,Senior Dev,2,Tier 1,899680
4404,Finance,Associate,1,Tier 2,512766
4405,Support,Intern,0,Tier 1,275718
4406,Support,Manager,13,Tier 1,2075796
4407,HR,Manager,18,Tier 2,2187131
4408,IT,Intern,10,Tier 1,1016422
4409,IT,Lead,1,Tier 1,956839
4410,Marketing,Lead,8,Tier 3,1152786
4411,Support,Lead,1,Tier 1,953638
4412,HR,Analyst,4,Tier 1,689564
4413,Marketing,Manager,4,Tier 3,1145507
4414,Finance,Intern,12,Tier 1,1153108
4415,HR,Director,19,Tier 2,2567806
4416,Sales,Intern,5,Tier 3,487043
4417,Support,Analyst,17,Tier 3,1299752
4418,Finance,Senior Dev,1,Tier 3,672616
4419,Finance,Lead,5,Tier 2,1079896
4420,HR,Analyst,2,Tier 1,505976
4421,Marketing,Intern,0,Tier 1,253586
4422,Finance,Associate,4,Tier 1,786396
4423,Sales,Manager,18,Tier 2,2160171
4424,Finance,Manager,15,Tier 3,1803688
4425,IT,Intern,18,Tier 2,1420274
4426,Finance,Senior Dev,11,Tier 1,1573253
4427,Support,Intern,4,Tier 3,412017
4428,Support,Intern,6,Tier 1,712188
4429,HR,Analyst,14,Tier 2,1237237
4430,Finance,Analyst,2,Tier 3,406251
4431,IT,Senior Dev,19,Tier 3,1744206
4432,Marketing,Intern,4,Tier 3,413543
4433,Marketing,Manager,7,Tier 1,1670933
4434,Support,Lead,0,Tier 2,779111
4435,IT,Analyst,17,Tier 2,1422211
4436,IT,Analyst,15,Tier 3,1216577
4437,Finance,Associate,19,Tier 2,1664331
4438,Operations,Associate,12,Tier 1,1427196
4439,Finance,Intern,9,Tier 2,841894
4440,IT,Lead,13,Tier 2,1612591
4441,Finance,Director,15,Tier 2,2323822
4442,Support,Lead,11,Tier 2,1515800
4443,Operations,Senior Dev,7,Tier 2,1138577
4444,IT,Manager,17,Tier 3,1904842
4445,HR,Intern,17,Tier 2,1346318
4446,Finance,Intern,3,Tier 3,378656
4447,Support,Intern,4,Tier 2,499269
4448,HR,Associate,15,Tier 3,1298840
4449,Sales,Associate,9,Tier 2,1027831
4450,Finance,Manager,17,Tier 1,2375424
4451,IT,Analyst,17,Tier 3,1304086
4452,Support,Intern,3,Tier 1,480929
4453,Operations,Director,4,Tier 3,1430539
4454,Finance,Manager,15,Tier 3,1797874
4455,Sales,Associate,17,Tier 1,1767044
4456,IT,Senior Dev,13,Tier 2,1517774
4457,Operations,Director,16,Tier 3,2178928
4458,IT,Director,16,Tier 2,2394406
4459,Marketing,Lead,10,Tier 2,1432720
4460,IT,Associate,13,Tier 1,1449700
4461,HR,Director,19,Tier 2,2599058
4462,HR,Senior Dev,6,Tier 2,1064327
4463,HR,Senior Dev,12,Tier 2,1424513
4464,Sales,Senior Dev,13,Tier 3,1406096
4465,Operations,Analyst,6,Tier 2,711847
4466,IT,Director,17,Tier 3,2240248
4467,Operations,Manager,0,Tier 3,871951
4468,Sales,Lead,16,Tier 2,1805746
4469,IT,Analyst,5,Tier 3,611954
4470,IT,Manager,4,Tier 2,1251169
4471,Finance,Analyst,19,Tier 3,1439592
4472,Finance,Analyst,3,Tier 2,556185
4473,IT,Lead,9,Tier 3,1230823
4474,Marketing,Associate,10,Tier 3,970858
4475,Support,Associate,15,Tier 1,1618769
4476,HR,Director,16,Tier 1,2682879
4477,Finance,Lead,6,Tier 3,1072255
4478,IT,Director,2,Tier 2,1468073
4479,HR,Analyst,15,Tier 2,1291447
4480,HR,Manager,11,Tier 1,1922850
4481,Operations,Analyst,16,Tier 3,1289412
4482,Sales,Lead,17,Tier 2,1902874
4483,Support,Manager,3,Tier 2,1181535
4484,HR,Lead,16,Tier 2,1805503
4485,Finance,Manager,8,Tier 3,1365493
4486,HR,Intern,19,Tier 3,1342408
4487,HR,Director,1,Tier 3,1264440
4488,Finance,Manager,5,Tier 1,1482546
4489,IT,Associate,19,Tier 1,1901085
4490,Operations,Lead,6,Tier 3,1043280
4491,Finance,Intern,0,Tier 1,262084
4492,HR,Intern,5,Tier 2,555628
4493,Operations,Associate,1,Tier 2,503566
4494,Operations,Intern,14,Tier 2,1155196
4495,Finance,Director,13,Tier 2,2179225
4496,HR,Manager,6,Tier 3,1253341
4497,Sales,Lead,9,Tier 1,1562719
4498,Finance,Senior Dev,16,Tier 2,1735037
4499,Support,Manager,7,Tier 2,1466451
4500,Operations,Intern,15,Tier 2,1193335
4501,Finance,Associate,12,Tier 2,1240590
4502,Finance,Lead,19,Tier 1,2311297
4503,Finance,Senior Dev,13,Tier 1,1750185
4504,Finance,Manager,4,Tier 1,1421393
4505,Sales,Manager,8,Tier 1,1746707
4506,Support,Lead,2,Tier 3,810799
4507,Finance,Senior Dev,7,Tier 1,1254107
4508,Support,Manager,9,Tier 1,1800805
4509,Marketing,Lead,18,Tier 1,2232789
4510,Sales,Analyst,2,Tier 1,541314
4511,Marketing,Analyst,10,Tier 1,1148022
4512,IT,Analyst,16,Tier 3,1274527
4513,Finance,Manager,6,Tier 2,1382723
4514,Operations,Associate,18,Tier 3,1466779
4515,Marketing,Lead,14,Tier 3,1539086
4516,Operations,Lead,10,Tier 2,1442596
4517,Support,Lead,4,Tier 2,1039278
4518,Finance,Senior Dev,17,Tier 3,1610074
4519,Marketing,Lead,11,Tier 1,1705969
4520,Support,Analyst,19,Tier 3,1438942
4521,Finance,Senior Dev,19,Tier 2,1913059
4522,Finance,Senior Dev,17,Tier 1,2047389
4523,Finance,Manager,18,Tier 1,2466322
4524,Finance,Lead,1,Tier 2,814314
4525,HR,Senior Dev,7,Tier 3,999628
4526,Operations,Senior Dev,10,Tier 2,1301492
4527,Marketing,Lead,17,Tier 1,2171638
4528,Sales,Lead,17,Tier 3,1710365
4529,IT,Lead,9,Tier 2,1343096
4530,IT,Intern,2,Tier 1,382682
4531,Marketing,Lead,11,Tier 2,1510491
4532,Finance,Lead,2,Tier 3,831894
4533,Sales,Intern,13,Tier 1,1251247
4534,Finance,Intern,10,Tier 1,970294
4535,Sales,Analyst,9,Tier 1,1031434
4536,HR,Analyst,14,Tier 3,1148098
4537,Support,Manager,15,Tier 3,1787493
4538,Sales,Director,19,Tier 2,2599275
4539,Operations,Analyst,17,Tier 2,1439558
4540,Support,Intern,12,Tier 1,1178436
4541,HR,Intern,3,Tier 3,409355
4542,Marketing,Lead,13,Tier 1,1846567
4543,Operations,Intern,8,Tier 3,682376
4544,HR,Analyst,18,Tier 2,1509922
4545,IT,Lead,4,Tier 1,1174332
4546,Finance,Associate,17,Tier 3,1413495
4547,Marketing,Lead,18,Tier 1,2246952
4548,Operations,Intern,16,Tier 3,1189946
4549,Operations,Intern,1,Tier 1,296541
4550,Marketing,Manager,13,Tier 3,1693074
4551,IT,Intern,11,Tier 1,1074283
4552,Operations,Manager,11,Tier 3,1584508
4553,Operations,Manager,1,Tier 1,1170769
4554,Support,Associate,14,Tier 2,1358982
4555,IT,Manager,16,Tier 2,2054367
4556,IT,Lead,6,Tier 1,1313653
4557,Finance,Associate,13,Tier 1,1484339
4558,HR,Lead,16,Tier 1,2087399
4559,Support,Analyst,13,Tier 1,1352069
4560,Finance,Manager,18,Tier 1,2483231
4561,Support,Associate,5,Tier 2,780218
4562,Operations,Intern,17,Tier 3,1201095
4563,HR,Manager,4,Tier 2,1244343
4564,HR,Associate,5,Tier 1,846313
4565,Support,Analyst,7,Tier 2,812222
4566,Support,Manager,14,Tier 2,1893930
4567,HR,Associate,0,Tier 1,488705
4568,Sales,Intern,11,Tier 2,937323
4569,Sales,Senior Dev,10,Tier 1,1523915
4570,Operations,Senior Dev,7,Tier 2,1102619
4571,Finance,Lead,6,Tier 3,1072964
4572,IT,Lead,1,Tier 3,789274
4573,Finance,Analyst,9,Tier 1,1065730
4574,HR,Manager,19,Tier 3,2057708
4575,IT,Associate,9,Tier 3,963019
4576,Support,Lead,17,Tier 2,1869373
4577,Support,Lead,17,Tier 1,2140187
4578,Marketing,Senior Dev,7,Tier 1,1286577
4579,Sales,Intern,12,Tier 2,1021220
4580,Sales,Analyst,7,Tier 1,927219
4581,Sales,Manager,3,Tier 1,1375556
4582,Marketing,Director,0,Tier 2,1328192
4583,Support,Manager,1,Tier 3,934381
4584,HR,Intern,7,Tier 1,764558
4585,Sales,Intern,14,Tier 2,1139881
4586,Support,Manager,4,Tier 2,1253409
4587,Finance,Analyst,6,Tier 2,698983
4588,Finance,Senior Dev,6,Tier 1,1201933
4589,Support,Director,6,Tier 1,1922523
4590,Support,Associate,13,Tier 2,1278292
4591,Operations,Intern,17,Tier 3,1194581
4592,Marketing,Senior Dev,3,Tier 1,950609
4593,HR,Lead,17,Tier 3,1740539
4594,HR,Senior Dev,15,Tier 2,1642936
4595,Finance,Senior Dev,6,Tier 3,972725
4596,Finance,Lead,4,Tier 2,1033506
4597,Sales,Associate,11,Tier 3,1089758
4598,Operations,Intern,9,Tier 2,796537
4599,Support,Manager,19,Tier 1,2562578
4600,HR,Director,15,Tier 1,2650675
4601,IT,Intern,10,Tier 3,779063
4602,Marketing,Lead,2,Tier 2,904214
4603,Sales,Senior Dev,6,Tier 3,988262
4604,Support,Analyst,6,Tier 1,797413
4605,Operations,Manager,1,Tier 2,1081145
4606,IT,Director,18,Tier 2,2480105
4607,Operations,Associate,8,Tier 1,1112098
4608,Finance,Senior Dev,17,Tier 3,1648408
4609,Marketing,Analyst,15,Tier 1,1521372
4610,Sales,Analyst,9,Tier 1,1053560
4611,Marketing,Intern,19,Tier 3,1356669
4612,Sales,Senior Dev,11,Tier 3,1245762
4613,Support,Manager,6,Tier 1,1596318
4614,Support,Senior Dev,14,Tier 3,1468703
4615,Support,Director,7,Tier 2,1773577
4616,Sales,Director,3,Tier 1,1743114
4617,Marketing,Lead,18,Tier 2,1985627
4618,Operations,Director,14,Tier 2,2260797
4619,Finance,Intern,0,Tier 1,265807
4620,Operations,Analyst,9,Tier 2,953730
4621,Marketing,Manager,2,Tier 1,1283756
4622,Sales,Lead,8,Tier 3,1163777
4623,Support,Senior Dev,10,Tier 3,1224703
4624,Finance,Intern,1,Tier 3,277819
4625,IT,Manager,5,Tier 2,1334650
4626,Support,Associate,7,Tier 2,902699
4627,Marketing,Manager,1,Tier 2,1079960
4628,Sales,Associate,14,Tier 2,1391089
4629,IT,Senior Dev,0,Tier 3,570737
4630,Sales,Manager,11,Tier 2,1698470
4631,Sales,Lead,7,Tier 2,1224372
4632,Marketing,Lead,0,Tier 1,874294
4633,Support,Analyst,5,Tier 3,620411
4634,Sales,Director,7,Tier 3,1639900
4635,HR,Senior Dev,18,Tier 2,1837935
4636,Operations,Senior Dev,0,Tier 1,743027
4637,IT,Lead,0,Tier 1,902853
4638,Marketing,Analyst,7,Tier 1,871823
4639,Finance,Intern,4,Tier 3,423072
4640,HR,Intern,7,Tier 1,777312
4641,Sales,Manager,9,Tier 3,1434161
4642,Operations,Intern,8,Tier 1,859287
4643,HR,Senior Dev,2,Tier 3,691777
4644,Sales,Manager,6,Tier 1,1569014
4645,Marketing,Senior Dev,19,Tier 2,1902161
4646,Support,Manager,2,Tier 3,1044011
4647,Marketing,Intern,13,Tier 2,1089111
4648,IT,Senior Dev,1,Tier 3,647709
4649,Marketing,Director,10,Tier 2,2009055
4650,Support,Associate,7,Tier 1,1003998
4651,IT,Senior Dev,10,Tier 3,1205490
4652,Support,Manager,16,Tier 3,1880477
4653,Marketing,Analyst,5,Tier 1,745735
4654,Marketing,Senior Dev,4,Tier 3,811242
4655,IT,Senior Dev,7,Tier 3,1040721
4656,IT,Associate,14,Tier 3,1241467
4657,Marketing,Director,16,Tier 3,2133232
4658,Finance,Director,14,Tier 1,2558765
4659,Finance,Manager,19,Tier 3,2068741
4660,Finance,Intern,15,Tier 1,1355972
4661,Support,Director,8,Tier 3,1684592
4662,Support,Senior Dev,16,Tier 2,1722828
4663,IT,Associate,12,Tier 1,1403172
4664,HR,Senior Dev,4,Tier 1,1031017
4665,Support,Intern,5,Tier 2,540594
4666,Marketing,Intern,12,Tier 2,998448
4667,Support,Associate,19,Tier 3,1523112
4668,Support,Manager,14,Tier 3,1741021
4669,Support,Intern,7,Tier 2,696553
4670,Marketing,Senior Dev,8,Tier 1,1320368
4671,HR,Associate,8,Tier 2,973010
4672,Operations,Senior Dev,10,Tier 1,1505851
4673,Marketing,Analyst,9,Tier 3,835496
4674,HR,Lead,16,Tier 2,1826936
4675,Finance,Manager,10,Tier 1,1846469
4676,Marketing,Manager,3,Tier 2,1194390
4677,HR,Director,13,Tier 3,1967207
4678,Sales,Senior Dev,7,Tier 1,1267912
4679,Sales,Lead,3,Tier 3,906572
4680,IT,Analyst,11,Tier 3,978119
4681,Operations,Director,2,Tier 2,1441276
4682,Sales,Analyst,19,Tier 1,1775534
4683,Support,Senior Dev,5,Tier 2,996074
4684,Finance,Senior Dev,3,Tier 3,782563
4685,IT,Analyst,15,Tier 1,1506486
4686,HR,Analyst,10,Tier 2,975799
4687,Marketing,Senior Dev,0,Tier 2,633641
4688,Marketing,Senior Dev,6,Tier 2,1034587
4689,Sales,Director,6,Tier 1,1951359
4690,Sales,Senior Dev,6,Tier 3,971833
4691,Support,Intern,15,Tier 3,1094665
4692,Operations,Senior Dev,7,Tier 1,1270032
4693,Operations,Director,8,Tier 1,2082641
4694,Sales,Senior Dev,12,Tier 2,1452028
4695,IT,Manager,3,Tier 1,1328536
4696,IT,Lead,11,Tier 1,1715712
4697,Finance,Analyst,1,Tier 1,426284
4698,HR,Lead,17,Tier 2,1890955
4699,Support,Associate,14,Tier 1,1561182
4700,HR,Intern,7,Tier 1,794614
4701,IT,Associate,0,Tier 2,421539
4702,HR,Senior Dev,9,Tier 3,1156219
4703,HR,Manager,4,Tier 3,1128120
4704,HR,Manager,7,Tier 2,1429903
4705,HR,Analyst,15,Tier 2,1305629
4706,HR,Manager,12,Tier 3,1623782
4707,HR,Associate,12,Tier 1,1387438
4708,Operations,Manager,4,Tier 2,1230009
4709,Sales,Lead,10,Tier 3,1312372
4710,Support,Manager,12,Tier 3,1623435
4711,Support,Senior Dev,10,Tier 2,1328744
4712,IT,Analyst,18,Tier 2,1545442
4713,Support,Manager,14,Tier 3,1730454
4714,HR,Senior Dev,6,Tier 3,971381
4715,Sales,Analyst,2,Tier 3,435117
4716,Operations,Manager,12,Tier 3,1632662
4717,Marketing,Senior Dev,4,Tier 1,1023190
4718,Sales,Senior Dev,17,Tier 3,1598789
4719,HR,Senior Dev,7,Tier 3,1007459
4720,HR,Senior Dev,0,Tier 1,767085
4721,Marketing,Analyst,16,Tier 1,1594961
4722,Finance,Senior Dev,11,Tier 1,1602199
4723,Finance,Manager,13,Tier 2,1839885
4724,HR,Lead,15,Tier 3,1620311
4725,Operations,Associate,9,Tier 3,933932
4726,Finance,Lead,16,Tier 3,1684847
4727,Marketing,Director,17,Tier 1,2783931
4728,Sales,Lead,15,Tier 2,1768032
4729,IT,Intern,15,Tier 1,1360890
4730,Finance,Lead,7,Tier 2,1255413
4731,Support,Senior Dev,5,Tier 3,885540
4732,Support,Manager,8,Tier 2,1543907
4733,Marketing,Director,11,Tier 1,2314899
4734,Sales,Intern,11,Tier 3,850982
4735,HR,Manager,16,Tier 3,1852606
4736,Sales,Manager,8,Tier 1,1705150
4737,Operations,Director,9,Tier 3,1761887
4738,IT,Intern,11,Tier 1,1091687
4739,Support,Associate,6,Tier 1,928593
4740,Operations,Lead,14,Tier 2,1680607
4741,Finance,Lead,5,Tier 2,1125929
4742,Support,Intern,11,Tier 2,944074
4743,Finance,Lead,19,Tier 2,2038194
4744,HR,Analyst,1,Tier 3,356853
4745,Marketing,Associate,4,Tier 1,811169
4746,Operations,Associate,15,Tier 3,1283703
4747,Marketing,Analyst,19,Tier 1,1828453
4748,HR,Lead,10,Tier 3,1303161
4749,Sales,Intern,11,Tier 2,925716
4750,Marketing,Director,5,Tier 2,1667098
4751,Support,Senior Dev,19,Tier 3,1710132
4752,Sales,Director,8,Tier 2,1821385
4753,Finance,Intern,15,Tier 3,1110373
4754,Marketing,Senior Dev,13,Tier 3,1409157
4755,Support,Intern,7,Tier 3,592835
4756,Operations,Director,18,Tier 3,2292317
4757,IT,Analyst,6,Tier 1,820892
4758,Finance,Lead,17,Tier 1,2128353
4759,Finance,Intern,10,Tier 2,851909
4760,IT,Associate,7,Tier 3,804496
4761,Finance,Lead,11,Tier 2,1471153
4762,Finance,Director,17,Tier 2,2445734
4763,Operations,Lead,16,Tier 3,1649445
4764,IT,Analyst,13,Tier 1,1343351
4765,Marketing,Associate,6,Tier 1,964149
4766,HR,Intern,2,Tier 1,381258
4767,Marketing,Director,5,Tier 2,1643763
4768,IT,Associate,1,Tier 1,585048
4769,Marketing,Intern,11,Tier 1,1065607
4770,Support,Associate,11,Tier 3,1039018
4771,Finance,Director,9,Tier 3,1756946
4772,Operations,Manager,19,Tier 1,2557375
4773,HR,Analyst,17,Tier 2,1465052
4774,HR,Manager,11,Tier 3,1577322
4775,Finance,Intern,16,Tier 1,1459139
4776,Sales,Manager,9,Tier 3,1418458
4777,Finance,Senior Dev,5,Tier 3,887221
4778,Sales,Lead,8,Tier 2,1285070
4779,Sales,Senior Dev,1,Tier 1,844508
4780,Finance,Senior Dev,16,Tier 1,1961831
4781,Operations,Analyst,11,Tier 2,1074340
4782,HR,Director,7,Tier 1,2037770
4783,HR,Associate,2,Tier 2,585601
4784,Finance,Lead,18,Tier 2,1947775
4785,Finance,Associate,18,Tier 1,1863310
4786,Operations,Director,5,Tier 2,1641263
4787,HR,Director,7,Tier 3,1638367
4788,HR,Director,17,Tier 3,2192739
4789,Finance,Analyst,15,Tier 1,1512278
4790,Support,Lead,16,Tier 3,1662624
4791,Support,Director,11,Tier 1,2304964
4792,Sales,Associate,9,Tier 1,1174510
4793,Finance,Manager,13,Tier 1,2089254
4794,Sales,Intern,0,Tier 3,182336
4795,IT,Analyst,3,Tier 3,477412
4796,IT,Analyst,4,Tier 3,519843
4797,Marketing,Manager,6,Tier 2,1391454
4798,Operations,Senior Dev,9,Tier 2,1251228
4799,Support,Director,6,Tier 1,1922272
4800,Finance,Associate,6,Tier 3,780041
4801,Finance,Intern,10,Tier 2,853400
4802,Marketing,Associate,11,Tier 3,1087378
4803,Operations,Associate,3,Tier 2,626147
4804,Sales,Associate,12,Tier 2,1236326
4805,Marketing,Intern,18,Tier 3,1288889
4806,Operations,Director,4,Tier 1,1814966
4807,Operations,Lead,15,Tier 1,2010288
4808,HR,Associate,11,Tier 3,1035409
4809,Finance,Manager,6,Tier 3,1274874
4810,Operations,Senior Dev,12,Tier 2,1478862
4811,HR,Lead,1,Tier 2,831958
4812,Sales,Lead,14,Tier 1,1914768
4813,HR,Senior Dev,10,Tier 3,1196145
4814,Operations,Senior Dev,6,Tier 2,1069203
4815,HR,Senior Dev,10,Tier 1,1486412
4816,IT,Director,1,Tier 2,1381596
4817,Marketing,Lead,15,Tier 2,1772406
4818,HR,Senior Dev,12,Tier 3,1313332
4819,Support,Lead,16,Tier 1,2060764
4820,Support,Senior Dev,11,Tier 2,1378139
4821,IT,Senior Dev,18,Tier 3,1655062
4822,Finance,Manager,5,Tier 1,1527223
4823,HR,Manager,12,Tier 1,2001372
4824,IT,Lead,1,Tier 1,939965
4825,IT,Director,10,Tier 2,1994997
4826,Marketing,Analyst,6,Tier 2,741048
4827,Finance,Analyst,6,Tier 2,700050
4828,Support,Associate,5,Tier 3,685722
4829,Operations,Analyst,10,Tier 3,919510
4830,IT,Director,1,Tier 2,1394674
4831,Operations,Associate,3,Tier 2,642489
4832,Marketing,Analyst,5,Tier 1,740080
4833,Sales,Intern,4,Tier 3,468940
4834,Operations,Associate,6,Tier 2,852232
4835,Finance,Analyst,0,Tier 1,383014
4836,Finance,Senior Dev,0,Tier 2,657250
4837,Sales,Associate,5,Tier 1,896729
4838,HR,Associate,9,Tier 3,926475
4839,HR,Director,10,Tier 1,2277824
4840,Sales,Manager,0,Tier 1,1141412
4841,Finance,Manager,4,Tier 1,1424011
4842,Marketing,Lead,0,Tier 3,720227
4843,HR,Intern,2,Tier 1,388897
4844,HR,Senior Dev,8,Tier 2,1164861
4845,HR,Lead,16,Tier 2,1809750
4846,Sales,Lead,13,Tier 2,1614988
4847,HR,Lead,3,Tier 3,873524
4848,Finance,Analyst,16,Tier 2,1389365
4849,Operations,Analyst,1,Tier 2,371622
4850,IT,Lead,4,Tier 3,938419
4851,Marketing,Manager,3,Tier 2,1183605
4852,Support,Associate,19,Tier 3,1532164
4853,Operations,Associate,12,Tier 1,1416197
4854,Operations,Manager,4,Tier 1,1431854
4855,Support,Associate,6,Tier 3,752995
4856,Sales,Lead,0,Tier 3,684605
4857,Sales,Lead,3,Tier 3,897952
4858,Support,Senior Dev,13,Tier 1,1700263
4859,Finance,Manager,13,Tier 2,1858719
4860,Sales,Manager,19,Tier 1,2557276
4861,Support,Senior Dev,7,Tier 1,1299615
4862,Marketing,Intern,2,Tier 1,414504
4863,Sales,Lead,18,Tier 1,2242456
4864,HR,Senior Dev,1,Tier 2,697102
4865,IT,Intern,9,Tier 3,755009
4866,Sales,Analyst,13,Tier 3,1056256
4867,IT,Analyst,12,Tier 1,1274401
4868,Finance,Manager,12,Tier 3,1596554
4869,Sales,Analyst,13,Tier 1,1368279
4870,Finance,Lead,2,Tier 1,999846
4871,Support,Associate,18,Tier 1,1846205
4872,Marketing,Manager,2,Tier 3,1020255
4873,IT,Intern,13,Tier 2,1091019
4874,Operations,Senior Dev,11,Tier 3,1275532
4875,Finance,Associate,10,Tier 2,1070400
4876,Sales,Senior Dev,7,Tier 3,1000416
4877,Support,Associate,19,Tier 3,1563695
4878,Operations,Manager,10,Tier 2,1656536
4879,Operations,Associate,1,Tier 2,488489
4880,IT,Director,9,Tier 1,2171986
4881,Marketing,Manager,5,Tier 2,1304691
4882,Support,Associate,11,Tier 2,1146794
4883,Sales,Analyst,12,Tier 1,1294956
4884,Finance,Senior Dev,5,Tier 2,980800
4885,Marketing,Associate,5,Tier 1,902777
4886,HR,Lead,8,Tier 3,1186439
4887,Finance,Analyst,14,Tier 1,1418385
4888,HR,Senior Dev,7,Tier 2,1110482
4889,Operations,Director,15,Tier 2,2323877
4890,HR,Associate,5,Tier 1,893373
4891,Marketing,Manager,2,Tier 3,1032089
4892,Operations,Manager,0,Tier 2,965435
4893,Sales,Lead,13,Tier 1,1826691
4894,Marketing,Lead,11,Tier 1,1690389
4895,Sales,Analyst,10,Tier 1,1131009
4896,Marketing,Manager,17,Tier 3,1906934
4897,Operations,Analyst,6,Tier 1,833179
4898,IT,Analyst,19,Tier 1,1812782
4899,Finance,Associate,0,Tier 1,524412
4900,Operations,Associate,17,Tier 2,1543688
4901,IT,Manager,8,Tier 2,1514751
4902,Support,Director,8,Tier 3,1662041
4903,Support,Lead,1,Tier 3,766069
4904,Operations,Associate,14,Tier 3,1236370
4905,Support,Director,10,Tier 1,2279806
4906,Sales,Director,5,Tier 3,1481586
4907,Marketing,Manager,10,Tier 1,1858932
4908,HR,Intern,19,Tier 2,1469179
4909,Support,Associate,9,Tier 1,1191501
4910,Finance,Analyst,14,Tier 3,1156136
4911,Operations,Senior Dev,17,Tier 2,1763249
4912,IT,Manager,6,Tier 1,1566390
4913,Support,Manager,17,Tier 2,2094881
4914,IT,Director,19,Tier 3,2338264
4915,Operations,Senior Dev,1,Tier 2,718375
4916,Sales,Associate,19,Tier 3,1552026
4917,Support,Analyst,6,Tier 1,842013
4918,Marketing,Lead,9,Tier 3,1225754
4919,Finance,Intern,0,Tier 2,202577
4920,Finance,Manager,0,Tier 2,995282
4921,Operations,Manager,1,Tier 2,1078436
4922,Sales,Lead,19,Tier 1,2294124
4923,Operations,Analyst,3,Tier 1,601115
4924,HR,Senior Dev,19,Tier 2,1895345
4925,HR,Senior Dev,0,Tier 3,604077
4926,HR,Senior Dev,0,Tier 2,642055
4927,Marketing,Director,13,Tier 1,2464747
4928,IT,Analyst,4,Tier 2,575978
4929,Finance,Manager,12,Tier 1,2012615
4930,Operations,Associate,12,Tier 2,1253863
4931,Operations,Lead,1,Tier 1,950031
4932,Operations,Analyst,5,Tier 2,672733
4933,Operations,Associate,0,Tier 2,421760
4934,Sales,Associate,10,Tier 2,1103714
4935,Marketing,Director,2,Tier 2,1472986
4936,Sales,Lead,4,Tier 3,914944
4937,HR,Director,6,Tier 2,1728907
4938,Marketing,Analyst,10,Tier 3,919538
4939,Operations,Analyst,19,Tier 1,1828505
4940,Sales,Manager,9,Tier 2,1585629
4941,IT,Manager,11,Tier 2,1708958
4942,Finance,,9,Tier 1,1790317
4943,IT,,9,Tier 2,928207
4944,Operations,,18,Tier 2,1431632
4945,Operations,,9,Tier 3,1145969
4946,Sales,,16,Tier 3,1630669
4947,IT,,6,Tier 3,1263734
4948,Sales,,19,Tier 2,2012522
4949,Finance,,8,Tier 1,835893
4950,Support,,1,Tier 1,1186493
4951,IT,,16,Tier 1,2700336
4952,Support,,8,Tier 1,1358452
4953,Marketing,,18,Tier 2,1873651
4954,Finance,Lead,7,Tier 3,1106940
4955,HR,Manager,3,Tier 2,1190872
4956,Support,Associate,17,Tier 3,1407257
4957,IT,Director,10,Tier 3,1789622
4958,Finance,Senior Dev,8,Tier 3,1058837
4959,Marketing,Lead,18,Tier 1,2210407
4960,IT,Senior Dev,14,Tier 3,1437654
4961,Operations,Senior Dev,15,Tier 1,1900748
4962,HR,Senior Dev,15,Tier 1,1866376
4963,Finance,Analyst,18,Tier 2,1536676
4964,Marketing,Analyst,6,Tier 1,818762
4965,Finance,Associate,4,Tier 3,613196
4966,Marketing,Intern,16,Tier 2,1299439
4967,Finance,Director,7,Tier 3,1631916
4968,Operations,Manager,0,Tier 3,898225
4969,Finance,Analyst,14,Tier 3,1142275
4970,Operations,Manager,17,Tier 1,2420538
4971,Finance,Associate,9,Tier 2,1035639
4972,Support,Manager,3,Tier 3,1078708
4973,Marketing,Intern,3,Tier 3,406908
4974,Marketing,Director,12,Tier 2,2083425
4975,Sales,Associate,1,Tier 3,466015
4976,Finance,Associate,0,Tier 3,404258
